id,title,contentId,top_1,sim_1,top_2,sim_2,top_3,sim_3,top_4,sim_4,top_5,sim_5
1270,New Africa Trend Briefing from TrendWatching | THE FUTURE OF AFRICONNECTION,-3544655814153481738,trendwatching.com | 5 Trends for 2017 | TrendWatching,0.12581320991893413,New Africa Trend Briefing from TrendWatching | BETTER TECH,0.12442787047718368,Campaigns Are Dead. Modern Marketing Is a Data Exchange,0.11920641497072625,Most People Say They Could Get Rid of Tons of Stuff and Still Be Happy,0.11824739666229955,New South & Central America Trend Briefing from TrendWatching | CRISIS SOLUTIONS,0.10828288755885661
1271,New free Trend Briefing from TrendWatching | INNOVATION CELEBRATION 2016,3272519107572730082,Expanding our IDE support with a new Eclipse plugin for App Engine,0.1675309975649558,Eclipse Foundation Releases Neon,0.16091551968350398,Everything you need to know about the big changes coming to Newark airport,0.14001702357243595,Campaigns Are Dead. Modern Marketing Is a Data Exchange,0.10521372455705243,"Eu não preciso de Unicórnios, preciso de Malamutes do Alaska...",0.09691245289847757
1272,Susan Wojcicki on the Effectiveness of Empowering Ads on YouTube,734632752661830332,Susan Wojcicki on the Effectiveness of Empowering Ads on YouTube,1.0,"If you think women in tech is just a pipeline problem, you haven't been paying attention - Tech Diversity Files",0.35130184796432906,Glamour Exclusive: President Obama On Feminism and The World He Wants to Leave His Daughters,0.2968880821201377,Equal Pay Day in the spotlight this year,0.2626085638494332,Google : End Of The Online Advertising Bubble,0.2577842628281266
1273,Top 10 Intranet Trends of 2016,8890720798209849691,5 reasons your employees aren't sharing their knowledge,0.2392296211050559,How to Create a Unified Culture in a Company With Multiple Offices,0.18745779230859685,Google Ranking Factors: The Complete List,0.15712625194391416,Ahead of the curve: The future of performance management,0.1552048871098094,Why and How to Avoid Hamburger Menus - Louie A. - Mobile UX Design,0.14832058887169988
1274,Dries Buytaert: Advancing Drupal's web services,4633013345375349272,An overview of web service solutions in Drupal 8,0.6976041220185939,Improving Drupal 8's API-first: JSON API and OAuth2?,0.6388111209982368,Dries Buytaert,0.5750926667895345,Drupal 8.1.0 is now available,0.5592503964563944,The Risks and Rewards of Fully Decoupling Drupal | Acquia,0.5575032835900726
1275,Bridging the Communication Gap Between Developers and Architects - DaedTech,-3513515650250501785,Salesforce Architect Journey,0.2817436728225498,[Select Repost] Scaling the Product Owner Role,0.15746225040254064,12 Agile principles,0.14814916059759195,How enterprise architects can help ensure success with digital transformations,0.1464621761691655,The rise of APIs,0.1341306360397368
1276,System Code Geeks are giving away a FREE Sublime Text Editor License,-986193709330758766,15 Awesome Sublime Text Plugins For Web Development,0.3710326096217413,Setting up Drupal Code Sniffer,0.18603903142082642,A tougher Turing Test shows that computers still have virtually no common sense,0.12540294837641416,Android Mobile Vision restores operation and adds Text API | Android Developers Blog,0.12170132904633553,Aligning text smartly in CSS,0.11437837978021301
1277,Aplicações Financeiras Flexíveis através de DSLs na Plataforma Java,5032631648793129465,Refactoring to Patterns em Java 8,0.5002457187203032,SAMSUNG OCEAN - Novas turmas de treinamento de 2017 - Embarcados,0.21218788267239763,[Books] Biblioteca FIXE: Sugestões de Leitura,0.20484147914149065,TEDxSãoPaulo,0.19677506765155992,Dez habilidades profissionais mais valorizadas em projetos de Internet das Coisas - CIO,0.1931159331185972
1278,Refactoring to Patterns em Java 8,-88303961787201909,Aplicações Financeiras Flexíveis através de DSLs na Plataforma Java,0.5002457187203032,"Explorando o novo .NET multiplataforma: ASP.NET Core, .NET Core e EF Core",0.4416287005648855,Programação Reativa Funcional com RxJava,0.4238457295458827,"Trabalhando com dinheiro no Java, uma visão pragmática da nova money-api",0.31787094293318036,TEDxSãoPaulo,0.2027635071060654
1279,[Tools] A Tool for tracking Kanban projects (that you can cut out and keep) - Emily Webber,5928346445655989915,"Practical advice for analysis of large, complex data sets",0.17328727647199055,Embed charts from Google Sheets in Google Docs and Slides and update them with a single click,0.1673352581526219,Do you want Crappy Agile?,0.1535653501968254,8 Best Machine Learning Cheat Sheets,0.1493206314635157,New ways to keep data flowing between your apps and ours,0.14645268306997367
1280,PwC faz virada digital e já fatura US$ 1 bilhão no mundo,5964888566269323942,Olhando para o futuro: 5 pontos de atenção,0.443035447617262,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.4362496861979447,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,0.4354298809276486,"SINAIS do FUTURO imediato: #1, internet das coisas",0.43232840443193155,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",0.4303763399591274
1281,Cartography Comparison: Google Maps & Apple Maps,8200662919796009914,Cartography Comparison: Google Maps & Apple Maps,1.0000000000000013,Google made a huge change to the way Google Maps look,0.4336986242172121,Eddy Cue and Craig Federighi Open Up About Learning From Apple's Failures,0.31667922340022964,Google I/O 2016: Android's failure to innovate hands a Apple free run at WWDC,0.2626736122693306,"Apple, Set to Move to Its Spaceship, Should Try More Moonshots",0.25821557140279766
1282,Cartography Comparison: Google Maps & Apple Maps,8200662919796009914,Cartography Comparison: Google Maps & Apple Maps,1.0000000000000013,Google made a huge change to the way Google Maps look,0.4336986242172121,Eddy Cue and Craig Federighi Open Up About Learning From Apple's Failures,0.31667922340022964,Google I/O 2016: Android's failure to innovate hands a Apple free run at WWDC,0.2626736122693306,"Apple, Set to Move to Its Spaceship, Should Try More Moonshots",0.25821557140279766
1283,The Biggest Crowdfunding Project Ever Was Supposed to Create Manager-free Companies. But It's a Mess,3611701510490148233,"The price of Ether, a bitcoin rival, is soaring because of a radical, $150 million experiment",0.6436632250175245,Five Bitcoin and Ethereum Based Projects to Watch in 2016 - Blockchain Investment Vehicles,0.37491659562974633,Spring DAO vs Spring ORM vs Spring JDBC,0.24200244887934697,Gold Backed Digix Raises Millions in Hours on Ethereum Blockchain Crowdsale,0.15044642674138445,"Ethereum, a Virtual Currency, Enables Transactions That Rival Bitcoin's",0.10094605232917477
1284,Why It's Time to Take Google's PC Operating System Seriously,8962537427807366481,Why It's Time to Take Google's PC Operating System Seriously,0.9999999999999998,Google I/O 2016 Preview: A Chrome/Android merger? Project Tango? VR?,0.15409663333258883,IBM now uses more Macs than any other company | Cult of Mac,0.15192324223261072,IBM now uses more Macs than any other company | Cult of Mac,0.15192324223261072,Chrome OS now has Material Design for the desktop,0.14946196231671904
1285,Hiri wants to fix the workplace email problem,-3499919498720038879,Email Isn't The Thing You're Bad At,0.3692926248468463,20 Percent Will Stop Reading Your Email If You Make This One Mistake,0.2861610900306944,AI Is Here to Help You Write Emails People Will Actually Read,0.25463861799775545,Measuring email effectiveness in retail banking,0.2421925110894841,Certeza que devemos marcar uma reunião?,0.19516092701636029
1286,CrowdFlower raises $10 million from Microsoft and others to bring AI to data science,201515581783532281,Clarifying the uses of artificial intelligence in the enterprise,0.3392950534714132,Deep learning will be huge - and here's who will dominate it,0.2855233909595744,Andrew Ng: What AI Can and Can't Do,0.26795270951740047,Here's how The White House wants the U.S. to approach AI R&D,0.25905431258437256,How real businesses are using machine learning,0.254733803326442
1287,"How to forecast demand with Google BigQuery, public datasets and TensorFlow | Google Cloud Big Data and Machine Learning Blog",8847604225354271039,5 Skills You Need to Become a Machine Learning Engineer | Udacity,0.29917542931874963,Machine Learning for Designers,0.2735201585864823,Machine Learning Is No Longer Just for Experts,0.2659909346944895,How real businesses are using machine learning,0.26377374162251427,"How Google is Remaking Itself as a ""Machine Learning First"" Company - Backchannel",0.2573367798553535
1288,Why It's Time to Take Google's PC Operating System Seriously,8962537427807366481,Why It's Time to Take Google's PC Operating System Seriously,0.9999999999999998,Google I/O 2016 Preview: A Chrome/Android merger? Project Tango? VR?,0.15409663333258883,IBM now uses more Macs than any other company | Cult of Mac,0.15192324223261072,IBM now uses more Macs than any other company | Cult of Mac,0.15192324223261072,Chrome OS now has Material Design for the desktop,0.14946196231671904
1289,Tendências do Marketing de Conteúdo 2016,5545306236636747547,Especialistas trazem tendências de UX para 2017 - KingHost,0.3978319065588341,Os seus dados têm ótimas histórias para contar (e talvez você nem saiba),0.393099751554595,[Books] Biblioteca FIXE: Sugestões de Leitura,0.3892003754658986,OKR e meta: minha experiência no Runrun.it,0.37460856564955525,Dicas para aumentar produtividade: 14 dicas incríveis.,0.3729546234309809
1290,Microsoft convoca comunidade técnica para resolver problemas usando a nuvem - Startupi,-7042078050206929948,Especial: O papel dos grandes provedores de TI na Rio 2016,0.25848170684165955,"Conheça as ferramentas digitais que utilizo na minha empresa para resolver problemas, tornar o...",0.25630230171279605,Dicas para aumentar produtividade: 14 dicas incríveis.,0.24682315914176828,"Olhar Digital: Notícia: Testamos o HoloLens, os óculos do futuro da Microsoft",0.24257942265294358,Serasa Experian realiza hackathon com prêmios de até R$10 mil - Startupi,0.2363343940983238
1291,Measuring email effectiveness in retail banking,-1523691178084871,Email Isn't The Thing You're Bad At,0.2931073321068262,Building a digital-banking business,0.2742541304563275,Hiri wants to fix the workplace email problem,0.2421925110894841,Digital Tool as Strategic Enabler for Banking Transformation,0.21667720993028117,Linking the customer experience to value,0.20785378025797197
1292,Design Patterns: Progressive Disclosure for Mobile Apps,-2752345899464432864,The Business Case for Progressive Web Apps,0.43770476064785363,The Year in Design - Zeldman on Web & Interaction Design,0.22069283956278768,Machine Learning for Designers,0.18635030236653785,Why 5 is the magic number for UX usability testing,0.18018390139839302,Usability Heuristics for Bots - Chatbots Magazine,0.17789858206402462
1293,The Definitive Guide to Database Version Control,2555983212310147009,Docker Cleanup Scripts Comparison,0.24304610029272958,NoSQL Performance Benchmarks,0.190441657868221,The Continuous Delivery Maturity Model,0.1878664163546037,"Stream processing, Event sourcing, Reactive, CEP... and making sense of it all",0.17868797417248472,"Stream processing, Event sourcing, Reactive, CEP... and making sense of it all - Confluent",0.17868797417248472
1294,​Google's AI software is moving into your iPhone,6778168087818060600,Celebrating TensorFlow's First Year,0.49129479992135044,Google launches distributed version of its TensorFlow machine learning system,0.45886495422656864,TensorFlow v0.9 now available with improved mobile support,0.4576765984242145,"Google Sprints Ahead in AI Building Blocks, Leaving Rivals Wary",0.44348002600189584,Google Is About to Supercharge Its TensorFlow Open Source AI,0.36120089876506134
1295,Minha passagem no Hackathon da Globo #bbb2017,-2065362330475275026,A minha viagem à Maternidade #tetodomundo,0.4835925203309566,"SINAIS do FUTURO imediato: #1, internet das coisas",0.4619423736680474,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.4603758561211129,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",0.4582534734366911,Fazer coisas acontecerem: Os 3 Mindsets que te ajudarão,0.45159529279468225
1296,"Secret's founder returns with Bold, a Medium for enterprise",7804826445069770894,Building on Slack Saved Our Startup,0.11054043370767144,So long MVP. Hello Minimum Loveable Product.,0.10761172983464079,Facebook's new Messenger bots are the slowest way to use the internet,0.09697227959709978,Facebook's new Messenger bots are the slowest way to use the internet,0.09697227959709978,How will bots make money? Here are 7 business models,0.09385805219113424
1297,How bot-to-bot could soon replace APIs,-5997769775112032630,How will bots make money? Here are 7 business models,0.5307418070418212,To bot or not to bot,0.4645731665375296,Introducing Mini Courses with MS Chatbots,0.4482126976932459,TechCrunch launches a personalized news recommendations bot on Facebook Messenger,0.44658339294367394,How to Start a Telegram Bot With PHP,0.44483294262453155
1298,How Mark Zuckerberg Led Facebook's War to Crush Google Plus,3320201327008235211,Facebook at Work pushed to 'later this year',0.3374797191444535,98 personal data points that Facebook uses to target ads to you,0.3316074782502795,The battle for the post-digital world,0.3040862356222438,Google I/O 2016 Preview: A Chrome/Android merger? Project Tango? VR?,0.3037002087044311,Google+ is five years old today,0.28466267986410104
1299,The Absolute Best Coffee in New York,3547081132182529111,Ordering coffee in Italy: the 10 commandments,0.1924935538063402,Magic Leap has written our future in its patent filings,0.1809754832365237,Soylent's new drink will replace your breakfast and morning coffee,0.1339043815036346,5 Ways to Save Time During Research | Viget,0.1186254889205465,I'm trying my hardest to slow the fuck down - HI MY NAME IS JON,0.1125381108508801
1300,The battle for the post-digital world,7653591914898297019,"Hands-on: Google Assistant's Allo chatbot outdoes Cortana, Siri as your digital pal",0.38734545134907244,"Google saves Allo conversations, a win for machine learning but a loss for privacy - Tech2",0.3519204073098238,Google I/O 2016: Android's failure to innovate hands a Apple free run at WWDC,0.3347724863106062,Google I/O 2016 Preview: A Chrome/Android merger? Project Tango? VR?,0.31161797356463095,How Mark Zuckerberg Led Facebook's War to Crush Google Plus,0.3040862356222438
1301,Former NASA chief unveils $100 million neural chip maker KnuEdge,6658257247913756761,The Man Selling Shovels in the Machine-Learning Gold Rush,0.13290857688430463,"How Google is Remaking Itself as a ""Machine Learning First"" Company - Backchannel",0.12210169826323472,Chip Pro sequel to crowdsourced $9 computer sets its sights on gadget makers,0.12198193319191607,"How Google is Remaking Itself as a ""Machine Learning First"" Company - Backchannel",0.11999350390822852,"As Artificial Intelligence Evolves, So Does Its Criminal Potential",0.1181974822601436
1302,Vídeo: IntraEmpreendedorismo como Atitude pelos Funcionários e Chefes!,-8864073373672512525,"7 dicas, macetes e apps que uso para organizar o meu dia e ser mais produtivo no trabalho",0.24838084026838722,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",0.23751520880725033,"Empresas brasileiras correm para ""ajustar"" cultura interna | EXAME.com",0.23314563385298306,OKR e meta: minha experiência no Runrun.it,0.23063847351885536,"O que aprendemos com os modelos de gestão da Google, Netflix e Dell  Leia mais em Endeavor @ https://endeavor.org.br/modelo-gesta-dell-netflix-google/",0.22908565078670742
1303,Notes on Reactive Programming Part I: The Reactive Landscape,6521856301289868251,Microservices - When to React Vs. Orchestrate - Capital One DevExchange,0.4716388631014843,Reactive log stream processing with RxJava - Part I,0.35137075080003227,Android Developers Summer Reading List,0.22907573180659838,Java 8 Streams - A Deeper Approach About Performance Improvement,0.1738274662655642,Java 8 Streams : 10 missing features,0.16699496407916392
1304,O uso da vírgula e seus pré-requisitos - Português,-4507929853521434970,71 erros de português que precisam sumir dos seus e-mails,0.31690134010914134,"SINAIS do FUTURO imediato: #1, internet das coisas",0.2822899302891936,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.28065099990595455,Quando o Scrum irá falhar - Tableless,0.27591349884491173,71 erros de vocabulário e pronúncia em inglês que você faz,0.2725823713772144
1305,rasbt/python-machine-learning-book,4306804750094230211,Deep Learning Demystified,0.4039099933945948,A Beginner's Guide To Understanding Convolutional Neural Networks,0.34731891216334104,Machine Learning is Fun! Part 3: Deep Learning and Convolutional Neural Networks,0.3397786161388748,Why Deep Learning Is Suddenly Changing Your Life,0.2818833083754461,My Top 9 Favorite Python Deep Learning Libraries - PyImageSearch,0.2655122219843572
1306,71 erros de português que precisam sumir dos seus e-mails,310515487419366995,71 erros de vocabulário e pronúncia em inglês que você faz,0.5329301683306259,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.35784380843928754,Vídeos motivacionais: os 21 vídeos mais incríveis.,0.35666181261189206,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,0.35537011026031096,Cinco competências comportamentais para você ser um bom líder,0.3486869758601284
1307,"Google, Amazon and the upcoming battle over AI Assistants",3064370296170038610,Andrew Ng: What AI Can and Can't Do,0.44022888902835305,Here's how The White House wants the U.S. to approach AI R&D,0.4186357479263122,Deep learning will be huge - and here's who will dominate it,0.3592145170399428,Request for Information: Preparing for the Future of Artificial Intelligence,0.3512644372115169,10 Stats About Artificial Intelligence That Will Blow You Away -- The Motley Fool,0.3428822450821695
1308,Analytics startup Amplitude raises $15M,1582315529508020223,What it Means to Be a 'Growth Hacker' According to Julie Zhou,0.1656041101504184,Doing Data Science Right - Your Most Common Questions Answered,0.14725050566830142,Segment helps businesses integrate third-party sources into their data pipelines,0.1433525535920178,Stop Trying to Monetize Your Data - Built to Adapt,0.13556593930198063,This year's Founders' Letter,0.12359469001768192
1309,Chrome DevTools - Console API Reference,-1492913151930215984,Introducing the Google API Console,0.4704501742472897,Things you probably didn't know you could do with Chrome's Developer Console,0.4051507941272693,The Top 10 Most Common Mistakes That Node.js Developers Make,0.18517762591044257,"Cloud Shell now GA, and still free",0.17805301233983645,Prototypal Object-Oriented Programming using JavaScript,0.16751629609169336
1310,How This Googler Redesigned The Workweek,-7820640624231356730,Frequently asked questions about design sprints - InVision Blog,0.13301176252394273,Running GV sprints inside corporates - learn from my mistakes - Sprint Stories,0.12386078225039003,10 Simple Habits of Insanely Productive People,0.10109294529998121,Scrum Community - Scrum Alliance,0.09349959718911581,Practical Frameworks for Beating Burnout,0.09335474219363224
1311,Solange Oliveira,8461560915246826477,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,0.30886929065051805,Dicas para aumentar produtividade: 14 dicas incríveis.,0.28917608605863293,Olhando para o futuro: 5 pontos de atenção,0.28780636837603585,Especialistas trazem tendências de UX para 2017 - KingHost,0.27938785699917495,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,0.27505673196250957
1312,Quando usar paginação e quando usar scroll infinito?,-2948321821574578861,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,0.3556905187402864,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.3491237666176756,Vídeos motivacionais: os 21 vídeos mais incríveis.,0.3459975852117505,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,0.34331331801621934,O seu conteúdo está preparado para as duas internets?,0.33796958950506306
1313,Gap de talentos volta a assombrar área de tecnologia da informação,-4726309075125105018,Cinco competências essenciais ao IT Leaders - CIO,0.3860105416914567,"TI continua despreparada para os negócios digitais, afirma Gartner - CIO",0.3708391436686164,Dez habilidades profissionais mais valorizadas em projetos de Internet das Coisas - CIO,0.36879451214839504,TI Bimodal? Receita para o desastre...,0.3399396139406852,[Books] Biblioteca FIXE: Sugestões de Leitura,0.3345113511902141
1314,[Tools] Planejamento Pessoal a Vista,-5214997228209357198,Vídeos motivacionais: os 21 vídeos mais incríveis.,0.38774715136502913,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,0.37744143740311203,"SINAIS do FUTURO imediato: #1, internet das coisas",0.37377939090661116,A minha viagem à Maternidade #tetodomundo,0.3645112408556649,Como ser menos ocupado em um mundo ocupado,0.35988414530242874
1315,What to Inspect When You are Inspecting!,-5507019982244746725,Automate Docker with the Remote API and Ruby,0.4819786582917135,"Use Docker to build, test and push your Artifacts",0.4322072571583481,Containers - Clean up your House,0.43158342071197064,A Docker Fork: Talk of a Split Is Now on the Table - The New Stack,0.4205079228621679,Why You Should Stop Installing Your WebDev Environment Locally - Smashing Magazine,0.40911269513249515
1316,Google is testing a new Material Design layout for desktop searches,2687654465640040976,Calm down: Google's use of Material Design on iOS is fine,0.3074793869905075,Introducing Google Cloud Search: Bringing the power of Google Search to G Suite customers,0.24490484793168407,Introducing Google Cloud Search: Bringing the power of Google Search to G Suite customers,0.24490484793168407,10 Multipurpose Material Design Themes to Make Your Projects 10 Times Better,0.22868275541310842,7 Vital SEO Trends for Google Rankings in 2017 | Digital Current,0.2207890937178667
1317,Pull request first - Practical Blend,8657408509986329668,The Importance of Code Reviews,0.3283649210431693,"A whole new GitHub Universe: announcing new tools, forums, and features",0.2777023515743835,What to look for in a code review ,0.22196880062958146,Dark Scrum,0.1641700099465169,How We Lost 47% of Our Users After a Redesign | Icons8,0.14395008218012859
1318,Mudanças na App Store podem não conquistar desenvolvedores | EXAME.com,-5380376324140474506,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.44717813149428254,Confira as novidades apresentadas no Google I/O 2016,0.4071396706532328,"SINAIS do FUTURO imediato: #1, internet das coisas",0.3953121572219537,Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,0.3951968912500447,Conceito mostra ideias que adoraríamos ver no futuro iOS 10,0.39268348865359176
1319,New smart toothbrush from Philips Sonicare is a true 21st-century product,-4880614998012292765,The 'impossible' is now a reality,0.11489632584543015,"9 trends you need to watch at CES 2017, from 'AI' assistants to 'AR' devices",0.07898481951773131,Time Pressure: Behavioral Science Considerations for Mobile Marketing,0.0607662824627706,Bots won't replace apps. Better apps will replace apps.,0.05972649705813838,A Single App That'll Wrangle Your Millions of Messengers,0.05846881860425426
1320,Shopping app Spring's redesign could be a game-changer,7459726589306441015,How We Migrated Our Backend to Spring Boot in 3 Weeks - Stormpath User Identity API,0.2303690224276568,Spring DAO vs Spring ORM vs Spring JDBC,0.22038956048172348,We are on the verge of a consumer M&A avalanche,0.2102792182002217,Campaigns Are Dead. Modern Marketing Is a Data Exchange,0.1912657902551191,Spring Boot 1.4 released,0.19059697807786044
1321,Creating value in auto finance with vLendRight | Kevin Moseri,2048657552251060795,Digital Tool as Strategic Enabler for Banking Transformation,0.23519662771132704,Banking Needs a Customer Experience Wake-Up Call,0.21353994886171515,Why the customer experience matters,0.21109034353331455,"Say goodbye to traditional customer segmentation "" Banking Technology",0.21049445273959047,Linking the customer experience to value,0.2092775208103746
1322,Visa Introduces NFC-Enabled Payment Ring for Team Visa Sponsored Athletes to Use at Rio 2016 Olympic Games,-1101832997669013246,Visa inaugura Co-Creation Center em São Paulo,0.34295866427850247,Put a ring on it: three smart rings with plenty of beauty and brains,0.3229322913053243,Visa anuncia plataforma para pagamentos B2B internacionais com tecnologia blockchain - Startupi,0.28847021116462684,Visa lança desafio para startups de tecnologia - Startupi,0.2834640931685113,Visa inaugura centro para inovação em pagamento digital | EXAME.com,0.28061836574171634
1323,A estratégia de vendas da Amazon,1653300339718932603,Estratégia da Nestlé | Endeavor Brasil,0.4977110747310826,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.495302405657571,Olhando para o futuro: 5 pontos de atenção,0.4875826906320499,O que é benchmarking? Veja quando um concorrente se torna inspiração!,0.48275276467913975,"O que aprendemos com os modelos de gestão da Google, Netflix e Dell  Leia mais em Endeavor @ https://endeavor.org.br/modelo-gesta-dell-netflix-google/",0.47586922401644066
1324,Inbox by Gmail ganha formatação de texto | Google Discovery,7400903238402587728,App do YouTube ganha sistema de bate-papo privado | Google Discovery,0.4006312274561521,Gmail e Inbox by Gmail terão suporte a e-mails com design responsivo | Google Discovery,0.3832688522560137,"Inbox by Gmail ganha integração com Trello, GitHub e Google Alerts | Google Discovery",0.37776972279072096,Google Maps agora mostra se local tem entrada com acessibilidade | Google Discovery,0.37653595487730945,Android irá recomendar aplicativos baseado na localização | Google Discovery,0.37488332990363576
1325,Tango: See more with a new kind of phone,7253370880729538418,What SWAG will Google I/O 2016 attendees take home?,0.366619964009878,New Sessions Added To Google I/O 2016 Schedule,0.36312485903275293,8 things to expect from Google's biggest event of the year,0.25248235721192586,What the Google I/O schedule tells us about the future of Android,0.22471506780165632,"Google I/O 2016 preview: Android N, Android VR, Project Chirp, Play Store on Chromebooks and more!",0.19588639955176423
1326,Google Unveiled A Partnership With Levi's To Create Smart Clothing,5831479026588423198,"Google and Levi's team up on a ""connected"" jacket that lets you answer calls, use maps, and more",0.3536577181149788,Cannes Lions 2016: Tecido tecnológico do Google leva GP de Product Design,0.22836062620729047,Calm down: Google's use of Material Design on iOS is fine,0.13345205255189604,What the Google I/O schedule tells us about the future of Android,0.1240504020071972,Google's Firebase Team Picks Up Twitter's Fabric,0.11719450415977159
1327,How to Create a Unified Culture in a Company With Multiple Offices,6377566860234930618,Ahead of the curve: The future of performance management,0.2998640696483943,7 Tips to Create a Company Learning Culture like Google - Without Resources,0.2921317674777184,5 reasons your employees aren't sharing their knowledge,0.2527423078534191,Research: Why Best Practices Don't Translate Across Cultures,0.2508990631994044,Building A Better Workforce: 5 Talent Trends Worth Watching,0.21546443942238888
1328,Cracking the Job Interview with TensorFlow,-307396946333196366,Deep Learning Demystified,0.14664410997769262,A Beginner's Guide To Understanding Convolutional Neural Networks,0.13664022133736717,ŷhat | Classifying handwritten digits using TensorFlow,0.12454392763153556,Number plate recognition with Tensorflow,0.11449472869436336,"Deep Learning for Chatbots, Part 2 - Implementing a Retrieval-Based Model in Tensorflow",0.10789824147847113
1329,3 Skills That All Emotionally Intelligent People Master,-9080873096647717414,What is Affective Computing And How Could Emotional Machines Change Our Lives?,0.17741655554215327,7 Ways Meditation Can Actually Change The Brain,0.14760942345786768,10 Simple Habits of Insanely Productive People,0.13781872607919235,How Neuroscientists Explain the Mind-Clearing Magic of Running,0.12871547790939014,So long MVP. Hello Minimum Loveable Product.,0.12453463899681712
1330,Watch Google's AI master the infamously difficult Atari game Montezuma's Revenge,-7566966163569468290,What DeepMind brings to Alphabet,0.2774460501482809,Here's how The White House wants the U.S. to approach AI R&D,0.22368512908339333,OpenAI technical goals,0.210756663374771,Andrew Ng: What AI Can and Can't Do,0.20868353925079786,Google's new NHS deal is start of machine learning marketplace,0.20056984349799106
1331,Transfer Style But Not Color,-861913102049789637,"Tabs vs Spaces: How They Write Java at Google, Twitter, Mozilla and Pied Piper | Takipi Blog",0.22389482969877633,Introducing Style Detection for Google Cloud Vision API,0.20196992974894287,Machine learning at the museum: this week on Google Cloud Platform,0.1651832427935404,"Finally, CSS In JavaScript! Meet CSSX - Smashing Magazine",0.15632622128052073,How To Avoid Equidistant HSV Colors,0.13712733421534168
1332,Intel's internal IoT platform for real-time enterprise analytics,5266164468981660031,Comparing IoT Platforms: Compare 4 IoT platform for IoT projects,0.4060746721636273,Bring a dinosaur to life with Watson IoT Platform and Node-RED,0.401936640611497,Decentralizing IoT networks through blockchain,0.3685548880326057,IoT Day: A timeline of how IoT is changing the world (infographic),0.31983292332153507,Relating a Problem Definition to IoT Architecture | Intel® Software,0.30905054326739956
1333,Anti-If: The missing patterns,-5148591903395022444,The Importance of Code Reviews,0.24501526611337057,Effective learning through code workshops | Box Blog,0.24325341514846857,Leveling Up Your JavaScript -,0.2394061872632246,Don't document your code. Code your documentation.,0.23821188655994402,What to look for in a code review ,0.23568341816520927
1334,"Autofill: What web devs should know, but don't",3818189513627822856,"Apple launches Safari Technology Preview, a browser for developers including experimental web features",0.15462670092688913,[Tools] Trello Custom Fields: How To Maximize Your Board Workflow - Trello Blog,0.14416845649489182,Browser Trends December 2016: Mobile Overtakes Desktop,0.11603552908707038,Now sites can fingerprint you online even when you use multiple browsers,0.09796376222473309,Leveling Up Your JavaScript -,0.0865794794991208
1335,USB-C and Lightning headphones,-6514535768080218883,Apple Debuts Wireless 'AirPods' With 5 Hours of Music Playback,0.38547099002009444,Inside The iPhone 7: Why Apple Killed The Headphone Jack,0.3294357388260933,A Single App That'll Wrangle Your Millions of Messengers,0.1412396563570337,A Single App That'll Wrangle Your Millions of Messengers,0.1412396563570337,A Single App That'll Wrangle Your Millions of Messengers,0.1412396563570337
1336,The Pulse of a City - Uber Engineering Blog,-5976464170927897250,Living the Millennial Dream - ABODO,0.21540683976651578,Larry Page's dream of building a 'Google Island' could be coming true,0.21525795409890122,The 24 best restaurants in New York City,0.18052052937775734,"A sneak peek at Google's upcoming travel app, Trips",0.17213052093337464,Why Uber Is Killing the Bank (And What That Means for Everything Else),0.15850654336166392
1337,Touch (TV Series 2012-2013),-7399665664688732365,The Color of Paradise (1999),0.16221609395954953,Magnolia (1999),0.15380390600379404,Beyond Progressive Web Apps Part 1,0.14413008167505748,The 100 (TV Series 2014- ),0.14165644693403856,Orphan Black (TV Series 2013- ),0.13707939568291153
1338,"The New App Store: Subscription Pricing, Faster Approvals, and Search Ads",-2855910583928922225,Breaking: Apple's Search Ads go LIVE!,0.3655590767966782,Bots won't replace apps. Better apps will replace apps.,0.3137819791844537,What to Expect at WWDC 2016,0.3044231401828371,The End Of Apps As We Know Them - Inside Intercom,0.26763818651787025,"China leaps ahead of Japan, is second in global iOS app revenue",0.25948542036908745
